"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","categories/11","categories/12","categories/13","categories/14","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","permanentlyClosed","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url"
"R. Cel. Chananeco, 600 - Centro, São Sepé - RS, 97340-000, Brazil","General hospital","Association or organization",,,,,,,,,,,,,,"General hospital","São Sepé","BR","false","-30.1701291","-53.5636515","Centro","false","ChIJZ9QJMryIA5URExZWk5En614","97340-000","3","31","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Cel. Chananeco, 600","false","Associação Beneficente Hospital Santo Antônio","4.6","https://www.google.com/maps/search/?api=1&query=Associa%C3%A7%C3%A3o%20Beneficente%20Hospital%20Santo%20Ant%C3%B4nio&query_place_id=ChIJZ9QJMryIA5URExZWk5En614"
"Av. Barão do Cerro Formoso - Caçapava do Sul, RS, 96570-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","Caçapava do Sul","BR","false","-30.510027","-53.4792861","Caçapava do Sul","false","ChIJkZoHOkJnBJURqb8LBL8vef4","96570-000","4","0","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","Av. Barão do Cerro Formoso","false","ESF 2 Postão",,"https://www.google.com/maps/search/?api=1&query=ESF%202%20Post%C3%A3o&query_place_id=ChIJkZoHOkJnBJURqb8LBL8vef4"
"Rua Lauro Bulcão, 1871 - Isolanda, São Sepé - RS, 97340-000, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Sepé","BR","false","-30.1717934","-53.5706988","Isolanda","false","ChIJo5OIvQWJA5URaM2biyNpi1U","97340-000","5","0","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","Rua Lauro Bulcão, 1871","false","Clínica de Fisioterapia Fabiana de Gregori",,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20de%20Fisioterapia%20Fabiana%20de%20Gregori&query_place_id=ChIJo5OIvQWJA5URaM2biyNpi1U"
"R. Um - Santa Margarida do Sul, RS, 97335-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","Santa Margarida do Sul","BR","false","-30.3389266","-54.0813776","Santa Margarida do Sul","false","ChIJGd0B46z_A5URkugIH67Ve_o",,"6","0","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Um","false","CIEM Santa Margarida",,"https://www.google.com/maps/search/?api=1&query=CIEM%20Santa%20Margarida&query_place_id=ChIJGd0B46z_A5URkugIH67Ve_o"
"R. Cel. Chananeco, 728 - Centro, São Sepé - RS, 97340-000, Brazil","Medical Center",,,,,,,,,,,,,,,"Medical Center","São Sepé","BR","false","-30.1699771","-53.5653648","Centro","false","ChIJDSK-J6CIA5URXI6I5nQS_Vc","97340-000","7","6","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Cel. Chananeco, 728","false","Vida & Saúde","5","https://www.google.com/maps/search/?api=1&query=Vida%20%26%20Sa%C3%BAde&query_place_id=ChIJDSK-J6CIA5URXI6I5nQS_Vc"
"R. Dr. Homero de L. Menezes, 157 - Centro, Sobradinho - RS, 96900-000, Brazil","Private hospital","General hospital","Hospital",,,,,,,,,,,,,"Private hospital","Sobradinho","BR","false","-29.4193551","-53.0284265","Centro","false","ChIJPYa2PgogA5URMap_oCLHcfA","96900-000","8","10","https://www.google.com/maps/search/Hospital/@-30.180259,-53.627594,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-30.180259006412555,-53.62759400373284,10z?hl=en","Hospital","State of Rio Grande do Sul","R. Dr. Homero de L. Menezes, 157","false","Hospital Dr. Homero Menezes","5","https://www.google.com/maps/search/?api=1&query=Hospital%20Dr.%20Homero%20Menezes&query_place_id=ChIJPYa2PgogA5URMap_oCLHcfA"
"RUA DOUTOR BENA SANTANA, S/N - NOVO SAO FRANCISCO, Baião - PA, 68465-000, Brazil","General hospital","Birth center","Medical laboratory","Physiotherapy Center","X-ray lab",,,,,,,,,,,"General hospital","Baião","BR","false","-2.790537","-49.6698182","NOVO SAO FRANCISCO","false","ChIJFZAnFt7dvZIR32wvhgxC5yw","68465-000","1","0","https://www.google.com/maps/search/Hospital/@-2.79992,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-2.7999200298392024,-49.64537632612998,10z?hl=en","Hospital","State of Pará","RUA DOUTOR BENA SANTANA, S/N","false","HOSPITAL MUNICIPAL SAO JOAQUIM",,"https://www.google.com/maps/search/?api=1&query=HOSPITAL%20MUNICIPAL%20SAO%20JOAQUIM&query_place_id=ChIJFZAnFt7dvZIR32wvhgxC5yw"
"R. Serra Norte, 805 - Centro, Xinguara - PA, 68555-310, Brazil","General hospital","Medical laboratory","X-ray lab",,,,,,,,,,,,,"General hospital","Xinguara","BR","false","-7.1078428","-49.9464963","Centro","false","ChIJT_k-ZDcB3pIRoTKEKxV-z6M","68555-310","1","6","https://www.google.com/maps/search/Hospital/@-7.1807743,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-7.180774266090942,-49.64537632612998,10z?hl=en","Hospital","State of Pará","R. Serra Norte, 805","false","Hospital Municipal de Xinguara","3.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20de%20Xinguara&query_place_id=ChIJT_k-ZDcB3pIRoTKEKxV-z6M"
"Av. Lauro Sodré, 286 - Centro, Xinguara - PA, 68555-005, Brazil","General hospital","Private hospital",,,,,,,,,,,,,,"General hospital","Xinguara","BR","false","-7.1006483","-49.9382744","Centro","false","ChIJG1Gi5SQB3pIRfdNZ36h9LRc","68555-005","2","29","https://www.google.com/maps/search/Hospital/@-7.1807743,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-7.180774266090942,-49.64537632612998,10z?hl=en","Hospital","State of Pará","Av. Lauro Sodré, 286","false","Hospital São Salvador","3.6","https://www.google.com/maps/search/?api=1&query=Hospital%20S%C3%A3o%20Salvador&query_place_id=ChIJG1Gi5SQB3pIRfdNZ36h9LRc"
"Av. Xingu, 148 - Centro, Xinguara - PA, 68555-010, Brazil","General hospital","Private hospital","Hospital",,,,,,,,,,,,,"General hospital","Xinguara","BR","false","-7.1061136","-49.9406108","Centro","false","ChIJG1Gi5SQB3pIRxlu0yGseiKo","68555-010","3","7","https://www.google.com/maps/search/Hospital/@-7.1807743,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-7.180774266090942,-49.64537632612998,10z?hl=en","Hospital","State of Pará","Av. Xingu, 148","false","Hospital e Maternidade Santa Luzia","3.4","https://www.google.com/maps/search/?api=1&query=Hospital%20e%20Maternidade%20Santa%20Luzia&query_place_id=ChIJG1Gi5SQB3pIRxlu0yGseiKo"
"Beco Vinte e Quatro de Outubro, 191 - Centro, Manicoré - AM, 69280-000, Brazil","General hospital","Birth center","Medical laboratory","X-ray lab",,,,,,,,,,,,"General hospital","Manicoré","BR","false","-5.8117015","-61.2930459","Centro","false","ChIJkeYwOVhYR5IRnKecvLSx_FI","69280-000","1","0","https://www.google.com/maps/search/Hospital/@-6.085560707028007,-61.59202935893856,10z?hl=en","https://www.google.com/maps/search/Hospital/@-6.085560707028007,-61.59202935893856,10z?hl=en","Hospital","State of Amazonas","Beco Vinte e Quatro de Outubro, 191","false","UNIDADE HOSPITALAR DE MANICORE",,"https://www.google.com/maps/search/?api=1&query=UNIDADE%20HOSPITALAR%20DE%20MANICORE&query_place_id=ChIJkeYwOVhYR5IRnKecvLSx_FI"
"Rua Vicente Ferreira Camelo, s/n - Centro, Aruanã - GO, 76710-000, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Aruanã","BR","false","-14.9270595","-51.0806433","Centro","false","ChIJjTsNGxrcaJMR7gjZTekBTSo","76710-000","1","9","https://www.google.com/maps/search/Hospital/@-14.84726917953148,-50.972782218664264,10z?hl=en","https://www.google.com/maps/search/Hospital/@-14.84726917953148,-50.972782218664264,10z?hl=en","Hospital","State of Goiás","Rua Vicente Ferreira Camelo, s/n","false","Hospital Municipal Dr. Claret","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20Dr.%20Claret&query_place_id=ChIJjTsNGxrcaJMR7gjZTekBTSo"
"R. João Pessoa, 600 - Centro, Juara - MT, 78575-000, Brazil","General hospital","Birth center","Medical laboratory","Physiotherapy Center","X-ray lab",,,,,,,,,,,"General hospital","Juara","BR","false","-11.2460294","-57.5104209","Centro","false","ChIJS3HgodVzr5MRnV1xLsqXr6g","78575-000","1","10","https://www.google.com/maps/search/Hospital/@-11.5616285,-57.6098117,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-11.561628502342678,-57.6098116813357,10z?hl=en","Hospital","State of Mato Grosso","R. João Pessoa, 600","false","Hospital Municipal Elidia Machietto Santillo","4.1","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20Elidia%20Machietto%20Santillo&query_place_id=ChIJS3HgodVzr5MRnV1xLsqXr6g"
"R. Bauru, 601 - CENTRO, Juara - MT, 78575-000, Brazil","General hospital","X-ray lab",,,,,,,,,,,,,,"General hospital","Juara","BR","false","-11.2565181","-57.5116801","CENTRO","false","ChIJlSJQxnlxr5MRfE3gSW2oAxQ","78575-000","2","1","https://www.google.com/maps/search/Hospital/@-11.5616285,-57.6098117,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-11.561628502342678,-57.6098116813357,10z?hl=en","Hospital","State of Mato Grosso","R. Bauru, 601","false","HOSPITAL E MATERNIDADE SAO VICENTE","4","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20E%20MATERNIDADE%20SAO%20VICENTE&query_place_id=ChIJlSJQxnlxr5MRfE3gSW2oAxQ"
"Av. Teodoro Rezer, 1260 - Centro, Porto dos Gaúchos - MT, 78560-000, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Porto dos Gaúchos","BR","false","-11.5371434","-57.408598","Centro","false","ChIJTYc09hyJpZMR8yaa1WGxtF8","78560-000","3","1","https://www.google.com/maps/search/Hospital/@-11.5616285,-57.6098117,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-11.561628502342678,-57.6098116813357,10z?hl=en","Hospital","State of Mato Grosso","Av. Teodoro Rezer, 1260","false","Hospital Municipal de Saúde","4","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20de%20Sa%C3%BAde&query_place_id=ChIJTYc09hyJpZMR8yaa1WGxtF8"
"Av. Kara José, 909 - CENTRO, Novo Horizonte do Norte - MT, 78570-000, Brazil","General hospital","Birth center","Medical laboratory",,,,,,,,,,,,,"General hospital","Novo Horizonte do Norte","BR","false","-11.3914674","-57.3135905","CENTRO","false","ChIJK_zZqtNgr5MRG5d47XJrZ2Y","78570-000","4","0","https://www.google.com/maps/search/Hospital/@-11.5616285,-57.6098117,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-11.561628502342678,-57.6098116813357,10z?hl=en","Hospital","State of Mato Grosso","Av. Kara José, 909","false","HOSPITAL MUNICIPAL JOSE KARA JOSE",,"https://www.google.com/maps/search/?api=1&query=HOSPITAL%20MUNICIPAL%20JOSE%20KARA%20JOSE&query_place_id=ChIJK_zZqtNgr5MRG5d47XJrZ2Y"
"ESTRADA COARI MAMIA, S/N - Tauá Mirim, Coari - AM, 69460-000, Brazil","General hospital","Birth center","Dental clinic","Medical laboratory","Physiotherapy Center","X-ray lab",,,,,,,,,,"General hospital","Coari","BR","false","-4.086927","-63.1460181","Tauá Mirim","false","ChIJT7zYw41oFpIRF32lqCP8ico","69460-000","1","5","https://www.google.com/maps/search/Hospital/@-3.8951336,-62.9194353,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-3.8951335889021372,-62.91943525147285,10z?hl=en","Hospital","State of Amazonas","ESTRADA COARI MAMIA, S/N","false","HOSPITAL REGIONAL DE COARI PREF DR ODAIR CARLOS GERALDO","4.2","https://www.google.com/maps/search/?api=1&query=HOSPITAL%20REGIONAL%20DE%20COARI%20PREF%20DR%20ODAIR%20CARLOS%20GERALDO&query_place_id=ChIJT7zYw41oFpIRF32lqCP8ico"
"Av. Vicente Ferreira, 828 - Cascata, Marília - SP, 17515-900, Brazil","General hospital","Hospital",,,,,,,,,,,,,,"General hospital","Marília","BR","false","-22.2128209","-49.9391123","Cascata","false","ChIJq0L4nTPXv5QRrYfyIT84kII","17515-900","1","112","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","Av. Vicente Ferreira, 828","false","Hospital Santa Casa de Misericórdia | Marília","4.1","https://www.google.com/maps/search/?api=1&query=Hospital%20Santa%20Casa%20de%20Miseric%C3%B3rdia%20%7C%20Mar%C3%ADlia&query_place_id=ChIJq0L4nTPXv5QRrYfyIT84kII"
"R. Dr. Orlando Thiago dos Santos, 70 - Williams, Garça - SP, 17400-000, Brazil","General hospital",,,,,,,,,,,,,,,"General hospital","Garça","BR","false","-22.2073705","-49.6496355","Williams","false","ChIJZ7mFAh65v5QRMszFPPX7WSM","17400-000","2","23","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","R. Dr. Orlando Thiago dos Santos, 70","false","Santa Casa de Garça Hospital São Lucas HSL","3.5","https://www.google.com/maps/search/?api=1&query=Santa%20Casa%20de%20Gar%C3%A7a%20Hospital%20S%C3%A3o%20Lucas%20HSL&query_place_id=ChIJZ7mFAh65v5QRMszFPPX7WSM"
"Av. Dr. Ciro Melo Camarinha, 530 - Centro, Santa Cruz do Rio Pardo - SP, 18900-000, Brazil","General hospital","Government hospital",,,,,,,,,,,,,,"General hospital","Santa Cruz do Rio Pardo","BR","false","-22.9013443","-49.6268686","Centro","false","ChIJB5VrVDZqwJQRU1Q1CJwyVJQ","18900-000","3","24","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","Av. Dr. Ciro Melo Camarinha, 530","false","Santa Casa de Misericórdia","4","https://www.google.com/maps/search/?api=1&query=Santa%20Casa%20de%20Miseric%C3%B3rdia&query_place_id=ChIJB5VrVDZqwJQRU1Q1CJwyVJQ"
"R. América, 185 - Labienópolis, Garça - SP, 17400-000, Brazil","General hospital","Physiotherapy Center",,,,,,,,,,,,,,"General hospital","Garça","BR","false","-22.2136315","-49.6576661","Labienópolis","false","ChIJWQ50eue4v5QR7kMHTgudhg4","17400-000","4","0","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","R. América, 185","false","HOSPITAL E MATERNIDADE SAMARITANO",,"https://www.google.com/maps/search/?api=1&query=HOSPITAL%20E%20MATERNIDADE%20SAMARITANO&query_place_id=ChIJWQ50eue4v5QR7kMHTgudhg4"
"R. Manuel França dos Santos, 174 - Vila Sapopemba, São Paulo - SP, 03975-130, Brazil","General hospital","Government hospital",,,,,,,,,,,,,,"General hospital","São Paulo","BR","false","-23.6111145","-46.4928113","Vila Sapopemba","false","ChIJo-fJCvdnzpQReItP6j0Zpz8","03975-130","6","706","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","R. Manuel França dos Santos, 174","false","Sapopemba State Hospital","4","https://www.google.com/maps/search/?api=1&query=Sapopemba%20State%20Hospital&query_place_id=ChIJo-fJCvdnzpQReItP6j0Zpz8"
"Av. Prof. Lineu Prestes, 2565 - Butantã, São Paulo - SP, 05508-000, Brazil","General hospital","University hospital","Hospital",,,,,,,,,,,,,"General hospital","São Paulo","BR","false","-23.5649363","-46.7405751","Butantã","false","ChIJpQB2-QxWzpQRlJbpob8EeYs","05508-000","7","652","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","Av. Prof. Lineu Prestes, 2565","false","Hospital Universitário da Universidade de São Paulo (HU/USP)","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20Universit%C3%A1rio%20da%20Universidade%20de%20S%C3%A3o%20Paulo%20(HU%2FUSP)&query_place_id=ChIJpQB2-QxWzpQRlJbpob8EeYs"
"R. Treze de Maio, 1815 - Bela Vista, São Paulo - SP, 01323-020, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Paulo","BR","false","-23.5691765","-46.6437394","Bela Vista","false","ChIJz2GpQr1ZzpQReS7-t7f-uOk","01323-020","8","1147","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","R. Treze de Maio, 1815","false","Hospital Alemão Oswaldo Cruz","3.7","https://www.google.com/maps/search/?api=1&query=Hospital%20Alem%C3%A3o%20Oswaldo%20Cruz&query_place_id=ChIJz2GpQr1ZzpQReS7-t7f-uOk"
"Av. Dr. Enéas Carvalho de Aguiar, 44 - Cerqueira César, São Paulo - SP, 05403-900, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Paulo","BR","false","-23.557117","-46.667688","Cerqueira César","false","ChIJj-9b9lxWzpQRenAEBGMmRok","05403-900","9","1081","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","Av. Dr. Enéas Carvalho de Aguiar, 44","false","Heart Institute of the Hospital das Clínicas of FMUSP","4.5","https://www.google.com/maps/search/?api=1&query=Heart%20Institute%20of%20the%20Hospital%20das%20Cl%C3%ADnicas%20of%20FMUSP&query_place_id=ChIJj-9b9lxWzpQRenAEBGMmRok"
"Rua Tamandaré, 753 - Liberdade, São Paulo - SP, 01525-001, Brazil","Hospital",,,,,,,,,,,,,,,"Hospital","São Paulo","BR","false","-23.5655741","-46.6355287","Liberdade","false","ChIJzQ0bSadZzpQRH7PPGkE1Mj4","01525-001","10","522","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of São Paulo","Rua Tamandaré, 753","false","Hospital A.C.Camargo Cancer Center","4.3","https://www.google.com/maps/search/?api=1&query=Hospital%20A.C.Camargo%20Cancer%20Center&query_place_id=ChIJzQ0bSadZzpQRH7PPGkE1Mj4"
"R. Bento Munhoz da Rocha Neto, 543 - Jardim do Lago, Londrina - PR, 86061-460, Brazil","Children's hospital","Doctor",,,,,,,,,,,,,,"Children's hospital","Londrina","BR","false","-23.3303359","-51.1721493","Jardim do Lago","false","ChIJxzWrx0hD65QR82elhABEsVY","86061-460","11","99","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of Paraná","R. Bento Munhoz da Rocha Neto, 543","false","Clinica Dei Bambini","4.1","https://www.google.com/maps/search/?api=1&query=Clinica%20Dei%20Bambini&query_place_id=ChIJxzWrx0hD65QR82elhABEsVY"
"Av. Prof. Alfredo Balena, 110 - Santa Efigênia, Belo Horizonte - MG, 30130-100, Brazil","General hospital","University hospital","Hospital",,,,,,,,,,,,,"General hospital","Belo Horizonte","BR","false","-19.9243807","-43.9281445","Santa Efigenia","false","ChIJr0Qw_e2ZpgARPMreVJPI1Y4","30130-100","17","728","https://www.google.com/maps/search/Hospital/@-22.5137641,-49.6453763,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-22.513764092972018,-49.64537632612998,10z?hl=en","Hospital","State of Minas Gerais","Av. Prof. Alfredo Balena, 110","false","Hospital das Clínicas da UFMG","4.2","https://www.google.com/maps/search/?api=1&query=Hospital%20das%20Cl%C3%ADnicas%20da%20UFMG&query_place_id=ChIJr0Qw_e2ZpgARPMreVJPI1Y4"
"R. Manoel Pereira Benevides, 240 - Centro, Matina - BA, 46480-000, Brazil","General hospital","Government hospital","Hospital",,,,,,,,,,,,,"General hospital","Matina","BR","false","-13.9104423","-42.8434394","Centro","false","ChIJL-zAb4oiWwcRJiky5ubFbu8","46480-000","1","5","https://www.google.com/maps/search/Hospital/@-13.7520556,-43.0083469,10z?hl=en&entry=ttu","https://www.google.com/maps/search/Hospital/@-13.752055620468546,-43.00834686345854,10z?hl=en","Hospital","State of Bahia","R. Manoel Pereira Benevides, 240","false","Hospital Municipal Hermenegildo Cardoso de Castro","3.6","https://www.google.com/maps/search/?api=1&query=Hospital%20Municipal%20Hermenegildo%20Cardoso%20de%20Castro&query_place_id=ChIJL-zAb4oiWwcRJiky5ubFbu8"
